FeedbackID,Date,ServiceType,ServiceProvider,CustomerName,CustomerContact,FeedbackText,Rating
7375,2022-08-07,Pay TV,Glo,Derrick Garcia,23490759139783,Brother environment begin beat.,3
2217,2021-10-18,Telecom,Airtel,Michelle Walker,23470884645637,Carry avoid toward wish call institution.,5
6063,2023-05-28,Pay TV,Airtel,Rodney Haney,23490765251421,Final boy finish set.,3
8924,2022-09-04,Pay TV,Glo,Jonathon Armstrong,23490350032648,Executive marriage large hit reason collection tax.,4
4308,2023-07-14,Telecom,Glo,Matthew Ibarra,23470373915944,Night four that page.,4
4145,2022-05-04,Telecom,Glo,Tiffany Miller,23490382258218,Else left environment long exist individual.,5
4865,2022-09-02,Telecom,Glo,Lisa Hess,23470483482345,Prepare two sister develop heart produce hand.,5
8377,2021-11-23,Pay TV,Etisalat,Leslie Mueller,23481247430228,Top off collection herself determine stand.,5
7162,2022-11-21,Telecom,Airtel,Tina Mays,23481478329487,Less family brother structure close listen other.,4
9973,2021-10-11,Telecom,Airtel,Brian Vaughn,23490305736015,Watch black source.,2
8349,2021-12-06,Telecom,Airtel,Adam Sanchez,23481603590190,Have sound product condition our year.,2
5159,2022-12-03,Pay TV,Etisalat,Bobby Weber,23481183508935,College agent account call.,1
3910,2021-10-10,Telecom,Etisalat,Eric Romero,23481471291404,Traditional name it.,4
4668,2023-06-15,Pay TV,Etisalat,Andrew Kramer,23470375540661,Carry different action.,2
4158,2023-08-04,Telecom,Airtel,Jaime Hendrix,23480651479548,Forward power similar save trip research.,3
3255,2022-08-07,Pay TV,Airtel,Edward Jones,23490390711796,Four let future performance well cause.,1
3603,2023-01-28,Pay TV,Glo,Matthew Newton,23470354813829,Deep glass ever late brother.,1
9008,2023-06-06,Pay TV,Glo,Jared Garcia,23490633449537,Yet social day.,5
5058,2022-03-04,Telecom,Airtel,Matthew Faulkner,23481501825359,Station staff begin dark positive reach recognize.,3
2612,2022-08-11,Telecom,MTN,April Herman,23480298042951,Recognize value individual less choice where wrong.,1
4010,2022-07-05,Pay TV,Glo,Keith Daniels,23470173168154,Practice keep believe drive account.,5
6512,2023-05-12,Telecom,Etisalat,Tammy Flores,23470586176661,Report sea focus agree day today song fire.,3
2090,2021-11-19,Pay TV,Airtel,Nathaniel Barnes,23481917478426,Style these skin perhaps open fill.,5
6219,2023-02-01,Telecom,Airtel,Jessica Walker,23480282457556,Election participant dark second resource fall million quite.,4
9228,2023-01-30,Telecom,Etisalat,Amy Rangel,23481271841747,Peace about happy fear small.,5
1338,2022-07-14,Telecom,MTN,William Bryan,23490483246101,Clear agree notice keep picture.,3
5206,2022-01-22,Pay TV,Glo,Nicholas Davis,23470215520843,Use democratic difficult full two her future bag.,1
7720,2021-10-06,Pay TV,Airtel,Albert Rollins,23490228201052,During why various.,4
6544,2022-07-04,Telecom,Etisalat,Sophia Williamson,23481445803709,Impact think art deal professional field.,3
1818,2023-07-26,Pay TV,Etisalat,Olivia Ryan,23490277393377,More check describe great product.,5
2418,2022-03-01,Telecom,Airtel,Brandon Saunders,23481917757288,Ready you tell step seat.,5
1647,2023-09-21,Telecom,Glo,William Fields,23481561465025,Stop give room last catch.,2
7554,2021-11-11,Pay TV,MTN,Grant Herrera,23480694082911,End pick plant concern.,1
4776,2023-02-18,Pay TV,Glo,Dawn Blackburn,23470966854738,Peace together politics skill.,3
78,2022-12-19,Telecom,Etisalat,Mr. Robert Young,23481849141152,Pattern dog modern third every run heavy.,5
9148,2023-02-26,Telecom,MTN,Kimberly Williams DDS,23481710466066,Study style suffer forget lawyer.,3
9820,2021-12-08,Telecom,Glo,Richard Davis,23490341127732,Debate positive western visit show.,3
5136,2021-12-27,Telecom,MTN,Stephanie Butler,23470611387736,Firm movie agree memory develop relationship card development.,4
611,2022-03-18,Telecom,MTN,Scott Rasmussen,23480772288952,Hand past join.,2
6920,2022-03-31,Telecom,Airtel,Johnathan Harris,23481683140324,Money Mrs south activity employee.,4
5221,2022-08-27,Telecom,MTN,Jerome Jones,23480686491760,Around direction concern final.,1
6632,2023-06-12,Telecom,Airtel,Jamie Mccullough,23470965204608,Task street condition consumer list.,5
1115,2022-07-05,Pay TV,Airtel,Michael Jones,23480975741349,Win major executive smile police or still avoid.,2
5141,2023-05-13,Telecom,Airtel,Charles Ward,23490266970305,Most majority such of.,3
9271,2022-10-19,Pay TV,Glo,Amy Anderson,23470204366150,School wear yeah.,2
9272,2022-05-09,Telecom,Airtel,Crystal Donovan,23481417522924,Near purpose she family.,3
9899,2023-08-12,Telecom,Glo,Casey Jones,2348118863154,Real cut yet news she.,4
9564,2023-02-21,Pay TV,Glo,Jessica Dorsey,2347080234153,Play page again happy without think.,4
1687,2022-11-02,Pay TV,MTN,Amanda Keller,23480958462307,Imagine cost sport key guess stuff.,1
3288,2023-09-21,Pay TV,MTN,Robert Nguyen,23480377250913,Policy tell seat risk last eye.,2
36,2022-05-09,Pay TV,MTN,Travis Leon,23490842504673,Board final war with food son exactly front.,2
6575,2022-01-18,Telecom,MTN,Mr. Bobby Roberts,2349038321652,Paper candidate hand strong sure evidence.,2
4535,2021-12-10,Pay TV,Etisalat,Alyssa Romero,23490634449103,Item whole listen project.,5
2067,2022-09-30,Pay TV,Airtel,Mr. Shane Luna,23480611223643,Create commercial respond grow mother.,3
8588,2022-01-06,Pay TV,MTN,Michael Ruiz,23490728942494,Month fish show oil figure everything.,3
1225,2022-09-26,Pay TV,MTN,Beverly Mitchell,23490246367953,Across including increase institution two past week.,3
8801,2023-08-03,Telecom,Etisalat,John Roth,23481396295057,Win surface owner with hotel natural move.,1
9116,2023-06-06,Telecom,Etisalat,Andrew Martin,23490106917267,Friend meeting system however will.,2
2125,2022-10-24,Pay TV,Glo,Kristen Dunlap,234901992393,Knowledge effort song.,4
8363,2022-03-21,Pay TV,MTN,Joseph Hall,23480980985525,Business relate quite service.,4
7352,2022-07-01,Telecom,Airtel,Destiny Martinez,23480675498776,Occur take night member after question make.,5
1223,2022-12-04,Telecom,Glo,Mary Cooper,23490402660387,Trip eat direction natural ability assume strong hour.,2
312,2022-04-30,Telecom,MTN,Robert Williamson,23490666747688,Any heavy in ability after suggest.,2
3777,2022-05-17,Telecom,Etisalat,Amy Ford,23470377985399,Fly record company church support suggest personal message.,2
8923,2022-10-03,Pay TV,MTN,Sarah Perez,23470463988666,Information perform nation end.,4
9994,2023-07-26,Telecom,Etisalat,Daniel Wheeler,23480669563069,Rise campaign ago keep book news three involve.,3
3630,2021-11-12,Pay TV,Glo,Joy White,23480731781673,Friend make task senior think professor simply.,3
7760,2022-06-14,Pay TV,Airtel,Dawn Myers,23480103480585,Break model school sure again down dream investment.,1
7113,2023-05-09,Telecom,Etisalat,Jeffrey Herrera,23490298395230,Direction should threat even inside.,4
3274,2022-06-08,Pay TV,Etisalat,Gregg Lawrence,23481209056990,Worry society far space.,4
3318,2022-09-30,Telecom,MTN,Jonathan Cabrera,2348099873322,Condition himself traditional.,2
1819,2022-07-09,Pay TV,Etisalat,Jeffrey Miles,23481682150148,For second quality skill another list level just.,5
2460,2022-11-03,Pay TV,MTN,Gregory Nelson,2347020560952,Mean this oil individual decide management coach.,5
3077,2022-02-09,Pay TV,MTN,Maria Roy,23470112023521,Business ago people key local.,2
331,2021-10-29,Pay TV,Etisalat,Timothy Martin,2349055766465,Candidate friend main yourself.,3
3947,2023-01-16,Telecom,Airtel,Angelica Lewis,23470770481850,Would same level.,5
9816,2021-12-15,Pay TV,Glo,Robin Crawford,23490333571995,Outside yeah small vote back.,2
733,2022-04-11,Pay TV,Airtel,Jeremy Soto,23480586846133,Production painting everything reflect me nature particularly.,4
7062,2023-06-05,Telecom,Airtel,Sierra Patterson,23490222906997,Of surface pick soldier.,2
6721,2023-03-17,Pay TV,MTN,Adriana Vasquez,23481101162031,Put identify act institution remain state.,3
6200,2022-02-15,Telecom,MTN,John Richardson,23480997016276,Remember arrive left trial operation accept stop.,5
7139,2022-06-01,Pay TV,Glo,Megan Lee,23481217603459,Bag move might around.,1
7391,2022-01-01,Pay TV,Etisalat,John Dominguez,23480172627088,Art response across church determine budget include.,3
1978,2022-02-04,Pay TV,Airtel,Stephen Caldwell,2348075443295,Case foot trouble fish over receive along.,2
7043,2021-11-06,Pay TV,Airtel,Kyle Boone,23481341008615,Scene lawyer would war call.,3
2774,2022-12-30,Pay TV,Airtel,Austin Ross,23470489306727,Follow adult base reveal.,4
1265,2023-01-27,Telecom,MTN,Suzanne Clark PhD,23490126041372,Particular box this machine.,4
8670,2023-08-30,Telecom,Etisalat,Joseph Smith,23480311902254,Seek argue dream board.,2
1178,2022-12-16,Pay TV,Airtel,William Blake,23480450659323,Less life old at account he.,5
1294,2022-01-15,Pay TV,Glo,Emily Merritt,23480595735769,Heavy general other.,2
503,2021-09-25,Pay TV,Airtel,Catherine Cline,23470917989831,Tree feel difference cold student.,4
7517,2022-09-14,Pay TV,Glo,Kimberly Rich,23481645658154,Half yeah week.,2
2533,2023-07-21,Telecom,Glo,Amanda Taylor,23480429607941,Nature exactly apply hard I quite air.,4
9099,2022-03-25,Telecom,Glo,Jill Robertson,23481887426416,Finally ground space remain anyone forget.,1
4285,2023-05-14,Telecom,Glo,Leslie Roth,23490300769471,Team indeed generation region help nothing.,3
308,2021-09-24,Pay TV,MTN,Dr. Victor Gomez DDS,23490132360210,My as either finally.,3
9290,2022-11-29,Telecom,MTN,Stephen Waters,2347036037729,Eat herself significant.,3
8568,2023-05-08,Telecom,Glo,Jordan Morales,2347056460626,Let attention build machine fear avoid theory.,3
9205,2023-07-06,Pay TV,Airtel,Tonya Baker,23490260334986,Team here especially since single walk yes at.,1
7970,2022-11-05,Pay TV,Etisalat,Victoria Thomas,23470563558629,Democrat west or easy.,3
7720,2022-09-08,Pay TV,Glo,Rebecca Bauer,23480996300155,Score rest think nation.,3
9009,2022-11-16,Telecom,Airtel,Krista Bishop,23480389493220,Best room thought far.,5
5371,2023-05-06,Telecom,Glo,Jennifer Ramsey,23470855761226,Man white through.,2
988,2023-03-15,Pay TV,Glo,Vicki Nichols,23490780272810,Service realize establish hand another board.,3
1500,2022-07-12,Telecom,Glo,Suzanne Lewis,23480814133866,Central west head though somebody though possible behind.,3
5799,2022-05-04,Telecom,Airtel,Robert Vazquez,23470773731809,His late radio agency team hospital.,2
3309,2023-04-23,Telecom,Glo,Lori Medina,23470857858629,Expect list single strong right.,3
1435,2023-09-13,Telecom,Etisalat,Craig Adams,2348146132399,Try compare industry write cell government.,2
2602,2022-05-12,Pay TV,Airtel,Curtis Logan,23481102190099,Mind west agent hair second pressure others treat.,2
1104,2023-02-03,Telecom,MTN,Danielle Ruiz,23490226387530,Fine hair election cut table.,3
2063,2023-08-02,Pay TV,Airtel,Richard Keller,23490400694686,Hotel source summer stand history better each.,3
9631,2022-02-14,Telecom,Etisalat,Elizabeth Tate,23490941632963,Available wall Mrs seat say church painting.,5
2681,2022-07-21,Pay TV,Etisalat,April Walker,23480384246817,Pressure again wall truth spring place myself amount.,2
6396,2023-05-26,Pay TV,MTN,Lauren Rosario,23480603218460,Election treatment middle always situation discuss.,2
6209,2023-01-27,Pay TV,Airtel,Matthew Davis,23470425082710,Before team sure late.,1
4942,2022-03-13,Pay TV,MTN,Joseph Evans,23470867649292,Read popular to major really bring point.,3
7544,2023-02-01,Telecom,MTN,Amy Garcia,23470831230437,Care morning old benefit report operation head.,1
1150,2021-11-25,Telecom,Airtel,Eric Fletcher,23480593175025,Per garden we not power.,2
9386,2022-11-21,Telecom,Glo,Christopher Mccarty,23480273161707,Bar item need nothing every rule draw anyone.,3
2274,2022-05-03,Pay TV,MTN,Robert Cunningham,23480258954734,Learn key PM scene share strong.,2
147,2023-06-16,Pay TV,Etisalat,Paul Carson,23481370428585,Question course apply camera partner tonight many.,2
5028,2022-12-22,Telecom,Etisalat,Cindy Watkins,23470885648803,Rather spend sport film so.,1
6661,2022-09-12,Pay TV,Airtel,Cory Edwards,23470212770689,Its window activity note.,1
1689,2023-08-03,Telecom,Etisalat,Scott Hunt,23480615723188,Mr always early center your organization.,1
8543,2023-04-10,Pay TV,Glo,Karen Rojas,23490565253054,Garden next improve member listen which out.,5
7161,2023-08-02,Telecom,Airtel,Leonard Garza,23490826758243,Well natural tend offer.,5
8799,2022-11-20,Telecom,Etisalat,Jordan Santos,23480292151545,Beat miss blood purpose church traditional.,3
5899,2022-10-19,Pay TV,Glo,Crystal Smith,23470384037533,Environmental star many include which.,1
3760,2022-11-02,Telecom,Airtel,Timothy Brown,23480635350626,Despite up big they gas fact.,5
5804,2023-09-20,Telecom,Glo,Michael Austin,23490980786824,Study around imagine rest he.,1
1800,2023-02-03,Pay TV,Etisalat,Ruth Patrick,23481290323040,Magazine executive place deep.,2
5332,2023-08-01,Telecom,Glo,James Jones,23481926632081,Site indeed really beyond stage down wrong.,5
1081,2022-06-21,Pay TV,Glo,Adam Brown,23481262431599,This hit truth suddenly out peace.,1
6485,2022-04-26,Telecom,MTN,Douglas Chavez,23490740023724,Everyone environmental impact assume under magazine lot.,3
3669,2023-02-28,Pay TV,Etisalat,Nicole Nguyen,23490145378322,North race begin rich strategy.,1
2385,2022-08-21,Pay TV,MTN,Adam Martinez,2347053207222,Technology pick it year early seven impact.,4
1299,2022-11-12,Telecom,Airtel,Kelly Crane,23490965957741,Prepare discuss visit tonight join meeting physical.,2
218,2022-09-07,Telecom,Etisalat,Frank Peters,23470103607507,Product price address beyond paper.,3
1632,2021-10-28,Telecom,Airtel,Raven Dougherty,23480498403118,Religious score sport true space nor.,4
2824,2023-03-13,Pay TV,Glo,Gary Fleming,23470516873350,About manager garden knowledge recently tell.,5
8132,2023-08-06,Pay TV,Etisalat,Ronald Tucker,23481907952748,Something while bank field.,1
9471,2023-04-25,Pay TV,Airtel,Paul Williamson,23481845081148,Their happy result level maybe.,1
1250,2021-10-17,Pay TV,Glo,Todd Adams,23480405291703,Health call actually agency as which animal.,1
1342,2023-05-20,Pay TV,MTN,Michael Jones,23470632822000,Case guess color plan really will woman.,5
4736,2023-02-15,Telecom,Glo,Michelle Simpson,23481286703266,Hundred organization measure dog development go near.,5
6124,2022-08-06,Pay TV,Etisalat,Robert Ibarra,23470404749701,Debate two property per light simple third raise.,4
9755,2022-06-26,Telecom,Airtel,Rodney Schneider,23490262055156,Boy rule time cultural throw.,3
8549,2022-12-07,Telecom,MTN,Joseph Knight,23490705952918,Movement already mother Mrs truth onto myself.,1
5305,2022-12-28,Pay TV,Etisalat,Dustin Castro,23470473664469,So fight number pretty would outside oil.,4
2034,2021-10-25,Telecom,MTN,Michael Brown,23480469940648,Accept enjoy brother fight evening admit thousand.,3
3025,2023-01-13,Telecom,Etisalat,Erica Fischer,23480974481873,Minute success off case month.,1
4043,2023-07-11,Telecom,Glo,Dennis Rojas,23490171167084,Result education system able.,2
2153,2023-03-23,Pay TV,Glo,Luis Smith,23490839310698,Direction girl goal there tree.,5
3045,2023-03-09,Pay TV,Airtel,Barbara Garcia,23490766884699,Key out catch remember.,3
9025,2022-02-25,Telecom,Airtel,Scott Crosby,23480663331635,Southern interest against.,4
5390,2022-07-25,Pay TV,Airtel,Nicholas Mclean,23481724031986,Purpose safe see hear really open.,1
9201,2023-06-04,Pay TV,MTN,Isaac Richardson,23481371307966,Institution until unit parent to like no.,2
5770,2023-07-26,Telecom,Airtel,April Hammond,23481825371971,Possible senior probably watch approach source.,5
5736,2022-04-19,Pay TV,Glo,Amy Brown,23481598775467,Education college travel either performance.,1
7134,2022-08-18,Telecom,MTN,Amy Crawford,23480816127355,On social win town.,4
1558,2021-11-15,Telecom,Glo,Robert Jones,23480171105424,Away how near stage.,4
1676,2023-03-28,Pay TV,Glo,Angie Kane,23490852236927,Make many can rise friend who.,1
1477,2022-08-30,Telecom,MTN,Hunter Thompson,23470942937042,Republican above cultural shoulder law pass soldier.,1
7002,2022-04-08,Pay TV,Etisalat,Chad Beltran,23490746979357,Specific hotel fact both.,2
576,2023-05-19,Telecom,Glo,Shannon Suarez,23470601954970,Determine indeed break old.,5
5844,2023-06-14,Pay TV,Glo,Tara Olson,23481597897490,Quickly issue require.,3
9218,2022-04-08,Telecom,Glo,Veronica Waller,23480661443114,Bill through if author result pass office.,2
5007,2022-08-08,Pay TV,Airtel,Daniel Jackson,23470882302380,Fast option article light.,5
560,2023-04-10,Telecom,MTN,Megan Jenkins,23470595411070,Ok exist you food Congress.,5
9420,2023-08-24,Pay TV,Airtel,Kevin Evans,23480160750469,Task throughout building side require rise.,2
7864,2022-10-01,Telecom,MTN,Arthur Wright,2349055484396,Would everybody itself.,4
8680,2023-08-04,Telecom,Airtel,Kristin Simmons,23470310530232,Mother statement hair involve though.,5
1400,2022-08-31,Telecom,Glo,Mr. Matthew Santana,23480165071980,Last what represent rather data listen.,4
9760,2022-09-26,Pay TV,Glo,Karen Salazar,23470604180090,Her our significant big.,4
6379,2023-04-12,Telecom,MTN,Vanessa Hernandez,23481331893749,Phone environmental sea race music guy to.,5
6282,2022-09-03,Telecom,Glo,Sarah Watson,23490290794432,Sell son pattern budget up.,5
